entrezID	chromo	start	end	assembly	strand	symbol
10196	chr11	20409076	20530879	GRCh37.p13	+	PRMT3
100506595	chr11	20595728	20596909	GRCh37.p13	+	HMGB1P40
9152	chr11	20620946	20676610	GRCh37.p13	+	SLC6A5
4745	chr11	20691117	21597232	GRCh37.p13	+	NELL1
100873599	chr11	21022427	21022543	GRCh37.p13	-	RNA5SP336
100631258	chr11	21305327	21306485	GRCh37.p13	+	LOC100631258
100873600	chr11	21405347	21405455	GRCh37.p13	-	RNA5SP337
203859	chr11	22214199	22304913	GRCh37.p13	+	ANO5
57084	chr11	22359667	22401049	GRCh37.p13	+	SLC17A6
2188	chr11	22644079	22647387	GRCh37.p13	-	FANCF
2620	chr11	22688160	22834547	GRCh37.p13	+	GAS2
100873601	chr11	22709897	22709981	GRCh37.p13	+	RNA5SP338
258010	chr11	22843598	22851382	GRCh37.p13	-	SVIP
100500938	chr11	22868468	22881972	GRCh37.p13	-	CCDC179
100131557	chr11	23391662	23399247	GRCh37.p13	-	LOC100131557
645598	chr11	23425353	23427648	GRCh37.p13	+	LOC645598
100129382	chr11	23499614	23501976	GRCh37.p13	+	PRKRIRP4
196188	chr11	23541841	23542785	GRCh37.p13	+	RPS2P38
100288844	chr11	23810802	23812258	GRCh37.p13	+	LOC100288844
338645	chr11	24518516	25104186	GRCh37.p13	+	LUZP2
100130747	chr11	25161810	25162747	GRCh37.p13	-	LOC100130747
554234	chr11	25609911	25610412	GRCh37.p13	-	RPL36AP40
100533706	chr11	26067531	26069269	GRCh37.p13	+	LOC100533706
63982	chr11	26210458	26684836	GRCh37.p13	+	ANO3
143662	chr11	26580579	26593815	GRCh37.p13	-	MUC15
159963	chr11	26688566	26743574	GRCh37.p13	-	SLC5A12
387758	chr11	27015628	27018634	GRCh37.p13	+	FIBIN
8424	chr11	27062252	27149354	GRCh37.p13	+	BBOX1
101928260	chr11	27238586	27240282	GRCh37.p13	-	LOC101928260
91057	chr11	27360061	27384795	GRCh37.p13	-	CCDC34
55366	chr11	27387508	27494338	GRCh37.p13	-	LGR4
101928289	chr11	27426228	27445575	GRCh37.p13	+	LOC101928289
100131730	chr11	27505366	27505738	GRCh37.p13	+	RPL37AP7
55327	chr11	27515965	27528326	GRCh37.p13	-	LIN7C
497258	chr11	27528384	27719718	GRCh37.p13	+	BDNF-AS
283114	chr11	27603166	27603647	GRCh37.p13	+	RPS25P1
101410541	chr11	27639173	27656174	GRCh37.p13	-	LINC00678
627	chr11	27676440	27743605	GRCh37.p13	-	BDNF
159770	chr11	27827864	27830105	GRCh37.p13	+	CBX3P1
3324	chr11	27909718	27912639	GRCh37.p13	-	HSP90AA2
81930	chr11	28042163	28129746	GRCh37.p13	-	KIF18A
693195	chr11	28078362	28078457	GRCh37.p13	+	MIR610
196074	chr11	28129798	28355054	GRCh37.p13	+	METTL15
100462862	chr11	28166450	28166752	GRCh37.p13	-	ATP5LP8
100271652	chr11	28308743	28309190	GRCh37.p13	-	RPS15AP31
403238	chr11	29008182	29009045	GRCh37.p13	+	OR2BH1P
401677	chr11	29297202	29298132	GRCh37.p13	+	LOC401677
100421558	chr11	29413072	29415393	GRCh37.p13	+	LOC100421558
100421354	chr11	29690433	29691175	GRCh37.p13	-	HNRNPRP2
645846	chr11	29747285	29748168	GRCh37.p13	+	RPL7AP58
3739	chr11	30031288	30038577	GRCh37.p13	-	KCNA4
2488	chr11	30252563	30256824	GRCh37.p13	+	FSHB
120534	chr11	30344649	30359165	GRCh37.p13	+	ARL14EP
100271405	chr11	30389607	30390235	GRCh37.p13	+	RPL12P30
744	chr11	30406040	30608260	GRCh37.p13	-	MPPED2
101928316	chr11	30709900	30718653	GRCh37.p13	-	LOC101928316
101928338	chr11	30763103	30814143	GRCh37.p13	+	LOC101928338
100506627	chr11	30885150	31014233	GRCh37.p13	-	DCDC5
341019	chr11	31284171	31391357	GRCh37.p13	-	DCDC1
120528	chr11	31302215	31302534	GRCh37.p13	-	CYCSP25
120526	chr11	31391377	31454382	GRCh37.p13	+	DNAJC24
196294	chr11	31453948	31531169	GRCh37.p13	-	IMMP1L
26610	chr11	31531297	31806073	GRCh37.p13	+	ELP4
5080	chr11	31806340	31839509	GRCh37.p13	-	PAX6
440034	chr11	31838114	31908587	GRCh37.p13	+	DKFZp686K1684
100506675	chr11	32057532	32062864	GRCh37.p13	-	LOC100506675
101928385	chr11	32074452	32074859	GRCh37.p13	-	LOC101928385
5954	chr11	32112477	32127272	GRCh37.p13	+	RCN1
7490	chr11	32408789	32457104	GRCh37.p13	-	WT1
51352	chr11	32457285	32461636	GRCh37.p13	+	WT1-AS
101928410	chr11	32473652	32479651	GRCh37.p13	+	LOC101928410
10480	chr11	32605313	32624037	GRCh37.p13	+	EIF3M
100421415	chr11	32613409	32614312	GRCh37.p13	-	HNRNPA3P9
493860	chr11	32623626	32816204	GRCh37.p13	-	CCDC73
26513	chr11	32779813	32780165	GRCh37.p13	-	RPL34P2
79056	chr11	32851309	32879669	GRCh37.p13	+	PRRG4
79832	chr11	32914792	33001816	GRCh37.p13	+	QSER1
91614	chr11	33037410	33055128	GRCh37.p13	+	DEPDC7
55346	chr11	33060963	33095109	GRCh37.p13	+	TCP11L1
5280	chr11	33096632	33098264	GRCh37.p13	-	PIGCP1
283267	chr11	33097696	33101000	GRCh37.p13	+	LINC00294
1479	chr11	33106130	33183037	GRCh37.p13	-	CSTF3
338739	chr11	33183203	33213144	GRCh37.p13	+	CSTF3-AS1
646077	chr11	33211461	33212100	GRCh37.p13	-	RPL29P23
390107	chr11	33258516	33259024	GRCh37.p13	+	RPS24P15
10114	chr11	33274406	33378569	GRCh37.p13	+	HIPK3
25758	chr11	33563877	33695648	GRCh37.p13	+	KIAA1549L
100131378	chr11	33719654	33722286	GRCh37.p13	-	C11orf91
966	chr11	33724556	33758025	GRCh37.p13	-	CD59
26273	chr11	33762490	33796071	GRCh37.p13	-	FBXO3
101928440	chr11	33796168	33797216	GRCh37.p13	+	LOC101928440
646120	chr11	33808372	33809367	GRCh37.p13	-	LOC646120
4005	chr11	33880122	33913836	GRCh37.p13	-	LMO2
4076	chr11	34073230	34124157	GRCh37.p13	+	CAPRIN1
55226	chr11	34127111	34172581	GRCh37.p13	+	NAT10
25841	chr11	34172534	34379555	GRCh37.p13	-	ABTB2
100216355	chr11	34356326	34357655	GRCh37.p13	-	LOC100216355
847	chr11	34460472	34493607	GRCh37.p13	+	CAT
2001	chr11	34500342	34535347	GRCh37.p13	-	ELF5
26298	chr11	34642588	34684835	GRCh37.p13	+	EHF
100132286	chr11	34695770	34731811	GRCh37.p13	+	NDUFB8P3
51074	chr11	34903842	34937939	GRCh37.p13	-	APIP
8050	chr11	34937677	35017675	GRCh37.p13	+	PDHX
100616437	chr11	34963384	34963467	GRCh37.p13	+	MIR1343
100507144	chr11	35154197	35159581	GRCh37.p13	-	LOC100507144
960	chr11	35160417	35253949	GRCh37.p13	+	CD44
6506	chr11	35272752	35441610	GRCh37.p13	-	SLC1A2
25891	chr11	35453374	35551848	GRCh37.p13	-	PAMR1
24147	chr11	35639735	35642421	GRCh37.p13	+	FJX1
54765	chr11	35684353	35830930	GRCh37.p13	+	TRIM44
119722	chr11	35881735	35883135	GRCh37.p13	-	KRT18P14
143458	chr11	35965537	36253688	GRCh37.p13	+	LDLRAD3
100420018	chr11	35988560	35990226	GRCh37.p13	-	LOC100420018
100271406	chr11	36018698	36019316	GRCh37.p13	-	RPL12P31
100616311	chr11	36031648	36031754	GRCh37.p13	+	MIR3973
101928510	chr11	36084833	36099451	GRCh37.p13	-	LOC101928510
29099	chr11	36293842	36310999	GRCh37.p13	-	COMMD9
79899	chr11	36317725	36486754	GRCh37.p13	+	PRR5L
7189	chr11	36505317	36531863	GRCh37.p13	-	TRAF6
5896	chr11	36532053	36601312	GRCh37.p13	+	RAG1
5897	chr11	36613493	36619829	GRCh37.p13	-	RAG2
119710	chr11	36616043	36680841	GRCh37.p13	+	C11orf74
100422241	chr11	36717867	36718640	GRCh37.p13	+	LOC100422241
100271536	chr11	37747195	37748040	GRCh37.p13	+	RPL7AP56
100420589	chr11	38232939	38234349	GRCh37.p13	+	LOC100420589
101928536	chr11	38670408	38676803	GRCh37.p13	+	LOC101928536
101928563	chr11	38874353	38906736	GRCh37.p13	-	LOC101928563
100129670	chr11	39182990	39183523	GRCh37.p13	+	RPL18P8
100421559	chr11	39895332	39895938	GRCh37.p13	+	LOC100421559
646388	chr11	40105263	40106067	GRCh37.p13	-	LOC646388
57689	chr11	40135524	41481186	GRCh37.p13	-	LRRC4C
100419712	chr11	40466854	40468691	GRCh37.p13	-	LOC100419712
100131020	chr11	41557675	41560536	GRCh37.p13	+	RPL9P23
101928591	chr11	42023272	42106972	GRCh37.p13	-	LOC101928591
100507205	chr11	42209293	42275552	GRCh37.p13	-	LOC100507205
100533710	chr11	43085181	43086406	GRCh37.p13	-	LOC100533710
399881	chr11	43283054	43290919	GRCh37.p13	-	HNRNPKP3
8539	chr11	43333505	43366080	GRCh37.p13	+	API5
55761	chr11	43380435	43516483	GRCh37.p13	+	TTC17
101928624	chr11	43487831	43488637	GRCh37.p13	+	LOC101928624
120449	chr11	43543526	43544814	GRCh37.p13	+	CTBP2P6
100507261	chr11	43578476	43591947	GRCh37.p13	+	LOC100507261
100313777	chr11	43581206	43581303	GRCh37.p13	+	MIR670
101928704	chr11	43600453	43694943	GRCh37.p13	+	LOC101928704
406918	chr11	43602944	43603033	GRCh37.p13	+	MIR129-2
51144	chr11	43702108	43878169	GRCh37.p13	+	HSD17B12
729798	chr11	43740220	43740733	GRCh37.p13	+	RPL23AP63
100418837	chr11	43755309	43756114	GRCh37.p13	+	PHBP2
221120	chr11	43902357	43941825	GRCh37.p13	+	ALKBH3
729799	chr11	43918853	43921438	GRCh37.p13	+	SEC14L1P1
100507300	chr11	43930839	43942494	GRCh37.p13	-	ALKBH3-AS1
387763	chr11	43964106	43965433	GRCh37.p13	+	C11orf96
390110	chr11	44069531	44081527	GRCh37.p13	+	ACCSL
84680	chr11	44087729	44105791	GRCh37.p13	+	ACCS
2132	chr11	44117099	44266980	GRCh37.p13	+	EXT2
60529	chr11	44282278	44331735	GRCh37.p13	-	ALX4
646535	chr11	44561329	44562243	GRCh37.p13	-	LOC646535
3732	chr11	44587141	44641339	GRCh37.p13	+	CD82
100271498	chr11	44650907	44651224	GRCh37.p13	+	RPL34P22
90139	chr11	44748731	44953978	GRCh37.p13	+	TSPAN18
9537	chr11	44907454	44972919	GRCh37.p13	-	TP53I11
221122	chr11	44995453	44999579	GRCh37.p13	+	LOC221122
56981	chr11	45115564	45256675	GRCh37.p13	+	PRDM11
101060179	chr11	45234027	45236295	GRCh37.p13	+	LOC101060179
57586	chr11	45261853	45307884	GRCh37.p13	-	SYT13
101928812	chr11	45377037	45378208	GRCh37.p13	+	LOC101928812
399886	chr11	45392954	45410059	GRCh37.p13	+	FLJ41423
100874481	chr11	45535739	45536003	GRCh37.p13	+	HMGN2P37
8534	chr11	45669239	45687206	GRCh37.p13	-	CHST1
100507384	chr11	45743858	45746117	GRCh37.p13	+	LOC100507384
374387	chr11	45792983	45793909	GRCh37.p13	+	DKFZp779M0652
55343	chr11	45825623	45834568	GRCh37.p13	+	SLC35C1
1408	chr11	45868669	45904799	GRCh37.p13	+	CRY2
9479	chr11	45907047	45928016	GRCh37.p13	+	MAPK8IP1
143678	chr11	45928085	45928833	GRCh37.p13	-	C11orf94
9409	chr11	45931220	45939674	GRCh37.p13	-	PEX16
120071	chr11	45943172	45950647	GRCh37.p13	+	GYLTL1B
51317	chr11	45950870	46142985	GRCh37.p13	-	PHF21A
401679	chr11	46164267	46165142	GRCh37.p13	+	LOC401679
101928894	chr11	46193506	46198657	GRCh37.p13	+	LOC101928894
101928919	chr11	46278080	46296018	GRCh37.p13	-	LOC101928919
90993	chr11	46299189	46342972	GRCh37.p13	+	CREB3L1
8525	chr11	46354455	46402104	GRCh37.p13	+	DGKZ
100616368	chr11	46397952	46398034	GRCh37.p13	+	MIR4688
4192	chr11	46402334	46405387	GRCh37.p13	+	MDK
1132	chr11	46405335	46413122	GRCh37.p13	-	CHRM4
55626	chr11	46417962	46615619	GRCh37.p13	-	AMBRA1
100271350	chr11	46450143	46450931	GRCh37.p13	-	RPS10P19
100422827	chr11	46473355	46473439	GRCh37.p13	-	MIR3160-1
100422825	chr11	46473357	46473437	GRCh37.p13	+	MIR3160-2
283254	chr11	46624856	46638933	GRCh37.p13	-	HARBI1
9776	chr11	46638826	46697569	GRCh37.p13	+	ATG13
392	chr11	46698625	46722215	GRCh37.p13	-	ARHGAP1
79797	chr11	46722317	46727466	GRCh37.p13	+	ZNF408
2147	chr11	46740743	46761056	GRCh37.p13	+	F2
9793	chr11	46765084	46867859	GRCh37.p13	-	CKAP5
100847020	chr11	46774675	46774742	GRCh37.p13	-	MIR5582
692108	chr11	46783939	46784049	GRCh37.p13	-	SNORD67
100507401	chr11	46867962	46895967	GRCh37.p13	+	LRP4-AS1
4038	chr11	46878268	46940173	GRCh37.p13	-	LRP4
79096	chr11	46958240	47185932	GRCh37.p13	+	C11orf49
84364	chr11	47185849	47199054	GRCh37.p13	-	ARFGAP2
29763	chr11	47199073	47208010	GRCh37.p13	-	PACSIN3
646660	chr11	47212678	47213193	GRCh37.p13	-	RPS20P26
1643	chr11	47236493	47260769	GRCh37.p13	+	DDB2
53	chr11	47260853	47270457	GRCh37.p13	-	ACP2
10062	chr11	47269851	47290584	GRCh37.p13	+	NR1H3
8567	chr11	47290927	47351582	GRCh37.p13	+	MADD
101928943	chr11	47292208	47294050	GRCh37.p13	-	LOC101928943
4607	chr11	47352957	47374253	GRCh37.p13	-	MYBPC3
6688	chr11	47376409	47400127	GRCh37.p13	-	SPI1
100616222	chr11	47422521	47422593	GRCh37.p13	+	MIR4487
91252	chr11	47428683	47438051	GRCh37.p13	+	SLC39A13
5702	chr11	47440320	47448024	GRCh37.p13	-	PSMC3
5913	chr11	47459308	47470730	GRCh37.p13	-	RAPSN
10658	chr11	47487489	47574792	GRCh37.p13	-	CELF1
114971	chr11	47586888	47595013	GRCh37.p13	+	PTPMT1
55709	chr11	47593749	47600567	GRCh37.p13	-	KBTBD4
100873888	chr11	47598023	47598140	GRCh37.p13	-	RNU5E-10P
4722	chr11	47600562	47606115	GRCh37.p13	+	NDUFS3
399888	chr11	47608230	47610746	GRCh37.p13	+	FAM180B
114900	chr11	47611216	47615961	GRCh37.p13	-	C1QTNF4
23788	chr11	47638858	47664206	GRCh37.p13	-	MTCH2
79841	chr11	47681143	47736928	GRCh37.p13	-	AGBL2
23360	chr11	47738055	47789012	GRCh37.p13	-	FNBP4
23279	chr11	47799670	47870057	GRCh37.p13	-	NUP160
100873603	chr11	47825848	47825954	GRCh37.p13	-	RNA5SP340
100132562	chr11	47862782	47863239	GRCh37.p13	+	LOC100132562
100287189	chr11	47926680	47927235	GRCh37.p13	-	LOC100287189
5795	chr11	48002101	48192394	GRCh37.p13	+	PTPRJ
100423000	chr11	48118334	48118410	GRCh37.p13	+	MIR3161
119765	chr11	48238362	48239291	GRCh37.p13	+	OR4B1
26690	chr11	48248982	48249884	GRCh37.p13	+	OR4B2P
119764	chr11	48266656	48267567	GRCh37.p13	+	OR4X2
390113	chr11	48285413	48286330	GRCh37.p13	+	OR4X1
256148	chr11	48327775	48328704	GRCh37.p13	+	OR4S1
256144	chr11	48346493	48347482	GRCh37.p13	+	OR4C3
79550	chr11	48366900	48373999	GRCh37.p13	-	OR4C4P
79346	chr11	48386949	48387940	GRCh37.p13	-	OR4C5
119750	chr11	48441595	48442631	GRCh37.p13	+	OR4C2P
79526	chr11	48453769	48454699	GRCh37.p13	-	OR4C10P
79530	chr11	48485605	48486529	GRCh37.p13	-	OR4C9P
79528	chr11	48507739	48508584	GRCh37.p13	-	OR4R1P
403253	chr11	48510345	48511274	GRCh37.p13	+	OR4A47
403254	chr11	48513274	48514047	GRCh37.p13	+	OR4A48P
403252	chr11	48517871	48518811	GRCh37.p13	+	OR4A46P
390116	chr11	48533873	48534816	GRCh37.p13	+	OR4A40P
390117	chr11	48547617	48548527	GRCh37.p13	+	OR4A43P
403251	chr11	48600935	48602000	GRCh37.p13	+	OR4A45P
403247	chr11	48611292	48612243	GRCh37.p13	+	OR4A41P
403248	chr11	48631616	48632549	GRCh37.p13	+	OR4A42P
403250	chr11	48649033	48650013	GRCh37.p13	+	OR4A44P
100129384	chr11	48921830	48923733	GRCh37.p13	-	LOC100129384
100420449	chr11	48928655	48930343	GRCh37.p13	+	LOC100420449
100130105	chr11	48967236	48973620	GRCh37.p13	+	TRIM51CP
120824	chr11	48996878	49005378	GRCh37.p13	-	TRIM51GP
340970	chr11	49007305	49013433	GRCh37.p13	-	TRIM53CP
100129108	chr11	49031731	49037446	GRCh37.p13	-	LOC100129108
283116	chr11	49053152	49059529	GRCh37.p13	+	TRIM49B
100507606	chr11	49069820	49071711	GRCh37.p13	-	LOC100507606
646754	chr11	49075266	49080664	GRCh37.p13	-	TRIM64C
646759	chr11	49103468	49104649	GRCh37.p13	+	UBTFL7
100129672	chr11	49119713	49123478	GRCh37.p13	-	LOC100129672
646770	chr11	49138562	49146122	GRCh37.p13	-	LOC646770
100128427	chr11	49155359	49156371	GRCh37.p13	-	LOC100128427
2346	chr11	49168187	49230222	GRCh37.p13	-	FOLH1
729960	chr11	49327267	49401452	GRCh37.p13	+	LOC729960
7300	chr11	49426244	49437306	GRCh37.p13	-	TYRL
100286965	chr11	49427742	49428266	GRCh37.p13	+	CBX3P8
653698	chr11	49454979	49456214	GRCh37.p13	-	LOC653698
440040	chr11	49580080	49831971	GRCh37.p13	+	LOC440040
283257	chr11	49854518	49860882	GRCh37.p13	-	TRIM51FP
387770	chr11	49865514	49882771	GRCh37.p13	-	LOC387770
100652976	chr11	49871167	49874051	GRCh37.p13	+	LOC100652976
101060256	chr11	49881567	49896588	GRCh37.p13	+	LOC101060256
100419945	chr11	49897685	49898190	GRCh37.p13	+	TRIM51DP
100287028	chr11	49913421	49939562	GRCh37.p13	-	LOC100287028
8596	chr11	49919833	49920738	GRCh37.p13	-	OR4A1P
403255	chr11	49936564	49937195	GRCh37.p13	-	OR4A49P
81325	chr11	49938942	49940029	GRCh37.p13	-	OR4A18P
81324	chr11	49941863	49942965	GRCh37.p13	-	OR4A19P
81298	chr11	49944602	49945439	GRCh37.p13	+	OR4R3P
283092	chr11	49973943	49974971	GRCh37.p13	+	OR4C13
283093	chr11	50003009	50004071	GRCh37.p13	-	OR4C12
646797	chr11	50128979	50149604	GRCh37.p13	+	LOC646797
5262	chr11	50205648	50206933	GRCh37.p13	-	PHKG1P3
646801	chr11	50227332	50228443	GRCh37.p13	+	LOC646801
441601	chr11	50238999	50257633	GRCh37.p13	-	LOC441601
646813	chr11	50368318	50379802	GRCh37.p13	+	LOC646813
390131	chr11	51393463	51394432	GRCh37.p13	-	OR4A6P
81318	chr11	51411378	51412448	GRCh37.p13	-	OR4A5
81316	chr11	51425920	51426829	GRCh37.p13	-	OR4A7P
81315	chr11	51435460	51436404	GRCh37.p13	-	OR4A8P
390133	chr11	51451069	51451981	GRCh37.p13	-	OR4A2P
81320	chr11	51455829	51456699	GRCh37.p13	-	OR4A3P
390134	chr11	51458684	51459613	GRCh37.p13	-	OR4A4P
81299	chr11	51461327	51462183	GRCh37.p13	+	OR4R2P
79294	chr11	51483227	51484351	GRCh37.p13	+	OR4C7P
119749	chr11	51515282	51516211	GRCh37.p13	+	OR4C46
256190	chr11	51526874	51527800	GRCh37.p13	-	OR4C50P
79097	chr11	55029658	55038595	GRCh37.p13	+	TRIM48
440041	chr11	55061179	55065708	GRCh37.p13	-	TRIM51HP
100420446	chr11	55069942	55071636	GRCh37.p13	-	LOC100420446
390136	chr11	55086037	55086954	GRCh37.p13	+	OR4A11P
81331	chr11	55093233	55094177	GRCh37.p13	+	OR4A12P
81327	chr11	55110677	55111663	GRCh37.p13	+	OR4A16
81328	chr11	55135360	55136394	GRCh37.p13	+	OR4A15
390137	chr11	55156006	55156949	GRCh37.p13	+	OR4A9P
403264	chr11	55179003	55179194	GRCh37.p13	+	OR4X7P
390138	chr11	55199434	55199844	GRCh37.p13	+	OR4A10P
390139	chr11	55211912	55212815	GRCh37.p13	+	OR4A17P
81330	chr11	55234248	55235189	GRCh37.p13	+	OR4A13P
403256	chr11	55243420	55243905	GRCh37.p13	+	OR4A50P
81329	chr11	55245028	55245986	GRCh37.p13	+	OR4A14P
81322	chr11	55258633	55259622	GRCh37.p13	+	OR4A21P
26242	chr11	55277114	55278238	GRCh37.p13	+	OR4C1P
81310	chr11	55304479	55305401	GRCh37.p13	+	OR4C14P
81309	chr11	55321783	55322895	GRCh37.p13	+	OR4C15
219428	chr11	55339604	55340536	GRCh37.p13	+	OR4C16
219429	chr11	55370830	55371874	GRCh37.p13	-	OR4C11
81300	chr11	55405834	55406772	GRCh37.p13	+	OR4P4
219431	chr11	55418380	55419315	GRCh37.p13	+	OR4S2
219432	chr11	55432643	55433572	GRCh37.p13	+	OR4C6
79534	chr11	55441013	55442152	GRCh37.p13	+	OR4V1P
79308	chr11	55450716	55451851	GRCh37.p13	+	OR4P1P
8595	chr11	55482473	55483109	GRCh37.p13	+	OR5D2P
8594	chr11	55493890	55494538	GRCh37.p13	+	OR5D3P
81196	chr11	55522453	55523430	GRCh37.p13	+	OR5D17P
390142	chr11	55540914	55541858	GRCh37.p13	+	OR5D13
81198	chr11	55554441	55555382	GRCh37.p13	+	OR5D15P
219436	chr11	55563032	55563976	GRCh37.p13	+	OR5D14
219437	chr11	55578943	55579878	GRCh37.p13	+	OR5L1
219438	chr11	55587106	55588047	GRCh37.p13	+	OR5D18
26338	chr11	55594695	55595630	GRCh37.p13	+	OR5L2
390144	chr11	55606228	55607214	GRCh37.p13	+	OR5D16
81153	chr11	55623068	55623997	GRCh37.p13	+	OR9M1P
100507561	chr11	55640170	55642060	GRCh37.p13	-	LOC100507561
84767	chr11	55650773	55659286	GRCh37.p13	+	TRIM51
81182	chr11	55670819	55671621	GRCh37.p13	-	OR5W1P
390148	chr11	55681126	55682058	GRCh37.p13	-	OR5W2
10798	chr11	55702932	55703876	GRCh37.p13	-	OR5I1
282769	chr11	55715595	55716399	GRCh37.p13	-	OR10AF1P
403224	chr11	55724691	55725105	GRCh37.p13	-	OR10AK1P
282770	chr11	55735034	55735939	GRCh37.p13	-	OR10AG1
219445	chr11	55746179	55753881	GRCh37.p13	-	OR7E5P
338674	chr11	55761157	55762101	GRCh37.p13	-	OR5F1
81194	chr11	55782492	55783432	GRCh37.p13	-	OR5F2P
219447	chr11	55797895	55798869	GRCh37.p13	+	OR5AS1
81221	chr11	55821841	55822776	GRCh37.p13	+	OR5AQ1P
401687	chr11	55838587	55839522	GRCh37.p13	+	OR5J1P
81207	chr11	55850277	55851212	GRCh37.p13	+	OR5BE1P
120586	chr11	55860784	55861716	GRCh37.p13	+	OR8I2
403303	chr11	55864719	55864859	GRCh37.p13	-	OR8I4P
390151	chr11	55872519	55873457	GRCh37.p13	+	OR8H2
504181	chr11	55884114	55884731	GRCh37.p13	-	OR5BN2P
390152	chr11	55889849	55890787	GRCh37.p13	+	OR8H3
81204	chr11	55900141	55900969	GRCh37.p13	-	OR5BN1P
81168	chr11	55904247	55905194	GRCh37.p13	-	OR8J3
81166	chr11	55909991	55910862	GRCh37.p13	-	OR8K4P
219453	chr11	55926870	55927793	GRCh37.p13	-	OR8K5
403276	chr11	55932977	55933398	GRCh37.p13	+	OR5J7P
282775	chr11	55944094	55945032	GRCh37.p13	+	OR5J2
282776	chr11	55955807	55956727	GRCh37.p13	-	OR8V1P
642890	chr11	55972600	55973100	GRCh37.p13	-	LOC642890
81169	chr11	55978333	55979297	GRCh37.p13	-	OR8J2
219464	chr11	55999582	56000661	GRCh37.p13	-	OR5T2
390154	chr11	56019676	56020698	GRCh37.p13	+	OR5T3
390155	chr11	56043115	56044095	GRCh37.p13	+	OR5T1
219469	chr11	56057603	56058538	GRCh37.p13	-	OR8H1
79498	chr11	56064016	56064946	GRCh37.p13	-	OR8I1P
219473	chr11	56085783	56086721	GRCh37.p13	+	OR8K3
728097	chr11	56095320	56100703	GRCh37.p13	-	FAM8A2P
79494	chr11	56102619	56103545	GRCh37.p13	+	OR8K2P
390157	chr11	56113515	56114474	GRCh37.p13	+	OR8K1
390158	chr11	56124749	56125762	GRCh37.p13	+	RPL5P29
219477	chr11	56127691	56128764	GRCh37.p13	+	OR8J1
219417	chr11	56143100	56144029	GRCh37.p13	+	OR8U1
81164	chr11	56149112	56150066	GRCh37.p13	+	OR8L1P
79476	chr11	56161206	56162125	GRCh37.p13	+	OR5AL2P
79482	chr11	56180173	56181157	GRCh37.p13	+	OR5AL1
219479	chr11	56184734	56185708	GRCh37.p13	-	OR5R1
79518	chr11	56216145	56217069	GRCh37.p13	+	OR5M4P
390162	chr11	56229945	56230877	GRCh37.p13	-	OR5M9
219482	chr11	56236964	56238014	GRCh37.p13	-	OR5M3
79523	chr11	56246967	56247902	GRCh37.p13	-	OR5M2P
219484	chr11	56257911	56258846	GRCh37.p13	-	OR5M8
100128210	chr11	56263237	56263889	GRCh37.p13	+	LOC100128210
79508	chr11	56267775	56268746	GRCh37.p13	-	OR5M7P
100129607	chr11	56277050	56277672	GRCh37.p13	+	LOC100129607
79512	chr11	56279710	56280646	GRCh37.p13	-	OR5M6P
390166	chr11	56294043	56294978	GRCh37.p13	-	OR5M5P
219487	chr11	56309816	56310733	GRCh37.p13	-	OR5M11
390167	chr11	56344250	56345197	GRCh37.p13	-	OR5M10
81187	chr11	56364983	56365470	GRCh37.p13	-	OR5M13P
390168	chr11	56380031	56380978	GRCh37.p13	-	OR5M1
81226	chr11	56387222	56388286	GRCh37.p13	-	OR5AM1P
81188	chr11	56396409	56397376	GRCh37.p13	+	OR5M12P
81223	chr11	56400639	56401578	GRCh37.p13	-	OR5AP1P
338675	chr11	56408965	56409915	GRCh37.p13	-	OR5AP2
219493	chr11	56431162	56432094	GRCh37.p13	+	OR5AR1
81336	chr11	56436496	56437420	GRCh37.p13	-	OR2AH1P
642975	chr11	56457754	56458195	GRCh37.p13	+	LOC642975
390174	chr11	56467864	56468781	GRCh37.p13	+	OR9G1
81159	chr11	56507656	56508569	GRCh37.p13	+	OR9G3P
283189	chr11	56510304	56511287	GRCh37.p13	-	OR9G4
81160	chr11	56518473	56519460	GRCh37.p13	-	OR9G2P
8591	chr11	56542760	56543682	GRCh37.p13	-	OR5G1P
81192	chr11	56557597	56558577	GRCh37.p13	-	OR5G4P
81191	chr11	56569335	56570270	GRCh37.p13	-	OR5G5P
81193	chr11	56586955	56588122	GRCh37.p13	-	OR5G3
101927120	chr11	56615954	56645554	GRCh37.p13	+	LOC101927120
643181	chr11	56658263	56671985	GRCh37.p13	+	FADS2P1
81228	chr11	56738526	56739452	GRCh37.p13	+	OR5AK3P
390181	chr11	56756389	56757318	GRCh37.p13	+	OR5AK2
81230	chr11	56785567	56786494	GRCh37.p13	+	OR5AK1P
81202	chr11	56796863	56797198	GRCh37.p13	+	OR5BQ1P
219525	chr11	56805009	56805935	GRCh37.p13	+	OR5AK4P
403272	chr11	56812555	56812885	GRCh37.p13	+	OR5AO1P
81203	chr11	56823176	56823609	GRCh37.p13	+	OR5BP1P
101927154	chr11	56920135	56929864	GRCh37.p13	-	LOC101927154
219527	chr11	56949221	56959188	GRCh37.p13	+	LRRC55
187	chr11	57001051	57004927	GRCh37.p13	-	APLNR
85456	chr11	57067103	57092485	GRCh37.p13	-	TNKS1BP1
6749	chr11	57093459	57103351	GRCh37.p13	-	SSRP1
5024	chr11	57105841	57137549	GRCh37.p13	+	P2RX3
